"","prec","tmax","tmin","id","lectivo","fest","hora","intensidad","carga","dia","mes","anio"
"8158",FALSE,34,20,S4590,No,V,11:00,20,4,Fri,Aug, 2016
"8159",FALSE,34,20,S4590,No,V,11:15,20,3,Fri,Aug, 2016
"8160",FALSE,34,20,S4590,No,V,11:30,36,6,Fri,Aug, 2016
"8161",FALSE,34,20,S4590,No,V,11:45,24,6,Fri,Aug, 2016
"8162",FALSE,34,20,S4590,No,V,12:00,34,5,Fri,Aug, 2016
"8163",FALSE,34,20,S4590,No,V,12:15,20,3,Fri,Aug, 2016
"8164",FALSE,34,20,S4590,No,V,13:30,34,6,Fri,Aug, 2016
"8165",FALSE,34,20,S4590,No,V,12:30,28,3,Fri,Aug, 2016
"8166",FALSE,34,20,S4590,No,V,12:45,29,4,Fri,Aug, 2016
"8167",FALSE,34,20,S4590,No,V,13:00,27,3,Fri,Aug, 2016
"8168",FALSE,34,20,S4590,No,V,13:15,34,7,Fri,Aug, 2016
"8169",FALSE,34,20,S4590,No,V,09:30,20,1,Fri,Aug, 2016
"8170",FALSE,34,20,S4590,No,V,09:45,27,3,Fri,Aug, 2016
"8171",FALSE,34,20,S4590,No,V,10:00,43,8,Fri,Aug, 2016
"8172",FALSE,34,20,S4590,No,V,10:15,20,5,Fri,Aug, 2016
"8173",FALSE,34,20,S4590,No,V,17:15,24,3,Fri,Aug, 2016
"8174",FALSE,34,20,S4590,No,V,17:30,33,5,Fri,Aug, 2016
"8175",FALSE,34,20,S4590,No,V,17:45,20,3,Fri,Aug, 2016
"8176",FALSE,34,20,S4590,No,V,18:00,24,2,Fri,Aug, 2016
"8177",FALSE,34,20,S4590,No,V,18:15,38,5,Fri,Aug, 2016
"8178",FALSE,34,20,S4590,No,V,13:45,30,6,Fri,Aug, 2016
"8179",FALSE,34,20,S4590,No,V,14:00,54,9,Fri,Aug, 2016
"8180",FALSE,34,20,S4590,No,V,14:15,55,11,Fri,Aug, 2016
"8181",FALSE,34,20,S4590,No,V,14:30,57,13,Fri,Aug, 2016
"8182",FALSE,34,20,S4590,No,V,14:45,70,12,Fri,Aug, 2016
"8183",FALSE,34,20,S4590,No,V,15:00,85,19,Fri,Aug, 2016
"8184",FALSE,34,20,S4590,No,V,15:15,98,24,Fri,Aug, 2016
"8185",FALSE,34,20,S4590,No,V,15:30,61,15,Fri,Aug, 2016
"8186",FALSE,34,20,S4590,No,V,18:30,20,5,Fri,Aug, 2016
"8187",FALSE,34,20,S4590,No,V,15:45,28,9,Fri,Aug, 2016
"8188",FALSE,34,20,S4590,No,V,16:00,32,7,Fri,Aug, 2016
"8189",FALSE,34,20,S4590,No,V,16:15,45,7,Fri,Aug, 2016
"8190",FALSE,34,20,S4590,No,V,16:30,20,4,Fri,Aug, 2016
"8191",FALSE,34,20,S4590,No,V,16:45,29,4,Fri,Aug, 2016
"8192",FALSE,34,20,S4590,No,V,17:00,30,7,Fri,Aug, 2016
"8193",FALSE,34,20,S4590,No,V,19:00,26,5,Fri,Aug, 2016
"8194",FALSE,34,20,S4590,No,V,19:15,23,1,Fri,Aug, 2016
"8195",FALSE,34,20,S4590,No,V,19:30,35,6,Fri,Aug, 2016
"8196",FALSE,34,20,S4590,No,V,19:45,20,4,Fri,Aug, 2016
"8197",FALSE,34,20,S4590,No,V,20:00,20,4,Fri,Aug, 2016
"8198",FALSE,34,20,S4590,No,V,20:15,20,1,Fri,Aug, 2016
"8199",FALSE,34,20,S4590,No,V,20:45,20,4,Fri,Aug, 2016
"8200",FALSE,34,20,S4590,No,V,21:15,20,4,Fri,Aug, 2016
"8201",FALSE,34,20,S4590,No,V,21:30,20,4,Fri,Aug, 2016
"8202",FALSE,34,20,S4590,No,V,21:45,20,4,Fri,Aug, 2016
"8203",FALSE,34,20,S4590,No,V,22:15,20,4,Fri,Aug, 2016
"8204",FALSE,34,20,S4590,No,V,22:45,20,4,Fri,Aug, 2016
"8215",FALSE,33,22,S4590,No,F,08:15,20,4,Sat,Aug, 2016
"8218",FALSE,33,22,S4590,No,F,07:00,20,2,Sat,Aug, 2016
"8219",FALSE,33,22,S4590,No,F,07:15,20,4,Sat,Aug, 2016
"8220",FALSE,33,22,S4590,No,F,07:30,20,3,Sat,Aug, 2016
"8221",FALSE,33,22,S4590,No,F,07:45,20,4,Sat,Aug, 2016
"8228",FALSE,33,22,S4590,No,F,09:30,20,4,Sat,Aug, 2016
"8229",FALSE,33,22,S4590,No,F,09:45,20,4,Sat,Aug, 2016
"8230",FALSE,33,22,S4590,No,F,11:00,20,4,Sat,Aug, 2016
"8231",FALSE,33,22,S4590,No,F,14:15,20,4,Sat,Aug, 2016
"8232",FALSE,33,22,S4590,No,F,11:30,20,4,Sat,Aug, 2016
"8233",FALSE,33,22,S4590,No,F,11:45,20,2,Sat,Aug, 2016
"8234",FALSE,33,22,S4590,No,F,12:00,20,3,Sat,Aug, 2016
"8235",FALSE,33,22,S4590,No,F,12:15,20,4,Sat,Aug, 2016
"8236",FALSE,33,22,S4590,No,F,12:30,20,3,Sat,Aug, 2016
"8237",FALSE,33,22,S4590,No,F,13:00,20,4,Sat,Aug, 2016
"8238",FALSE,33,22,S4590,No,F,14:30,20,4,Sat,Aug, 2016
"8239",FALSE,33,22,S4590,No,F,14:45,27,5,Sat,Aug, 2016
"8240",FALSE,33,22,S4590,No,F,13:45,20,4,Sat,Aug, 2016
"8241",FALSE,33,22,S4590,No,F,15:00,20,4,Sat,Aug, 2016
"8242",FALSE,33,22,S4590,No,F,15:15,20,4,Sat,Aug, 2016
"8243",FALSE,33,22,S4590,No,F,15:30,20,4,Sat,Aug, 2016
"8244",FALSE,33,22,S4590,No,F,21:30,20,4,Sat,Aug, 2016
"8245",FALSE,33,22,S4590,No,F,17:00,20,4,Sat,Aug, 2016
"8246",FALSE,33,22,S4590,No,F,17:30,20,4,Sat,Aug, 2016
"8247",FALSE,33,22,S4590,No,F,17:45,20,4,Sat,Aug, 2016
"8248",FALSE,33,22,S4590,No,F,18:15,20,4,Sat,Aug, 2016
"8249",FALSE,33,22,S4590,No,F,18:30,20,4,Sat,Aug, 2016
"8250",FALSE,33,22,S4590,No,F,18:45,23,5,Sat,Aug, 2016
"8251",FALSE,33,22,S4590,No,F,19:00,24,4,Sat,Aug, 2016
"8252",FALSE,33,22,S4590,No,F,20:00,20,4,Sat,Aug, 2016
"8253",FALSE,33,22,S4590,No,F,22:00,20,4,Sat,Aug, 2016
"8254",FALSE,33,22,S4590,No,F,22:15,20,4,Sat,Aug, 2016
"8255",FALSE,33,22,S4590,No,F,23:00,20,4,Sat,Aug, 2016
"8280",FALSE,32,18,S4590,No,F,07:00,20,4,Sun,Aug, 2016
"8281",FALSE,32,18,S4590,No,F,07:30,20,4,Sun,Aug, 2016
"8282",FALSE,32,18,S4590,No,F,08:00,20,4,Sun,Aug, 2016
"8283",FALSE,32,18,S4590,No,F,08:15,20,4,Sun,Aug, 2016
"8284",FALSE,32,18,S4590,No,F,09:00,20,4,Sun,Aug, 2016
"8285",FALSE,32,18,S4590,No,F,11:30,20,4,Sun,Aug, 2016
"8286",FALSE,32,18,S4590,No,F,12:00,20,4,Sun,Aug, 2016
"8287",FALSE,32,18,S4590,No,F,12:15,20,4,Sun,Aug, 2016
"8288",FALSE,32,18,S4590,No,F,13:30,40,9,Sun,Aug, 2016
"8289",FALSE,32,18,S4590,No,F,13:45,20,4,Sun,Aug, 2016
"8290",FALSE,32,18,S4590,No,F,14:00,20,3,Sun,Aug, 2016
"8291",FALSE,32,18,S4590,No,F,15:00,20,4,Sun,Aug, 2016
"8292",FALSE,32,18,S4590,No,F,17:00,20,4,Sun,Aug, 2016
"8293",FALSE,32,18,S4590,No,F,17:15,20,4,Sun,Aug, 2016
"8294",FALSE,32,18,S4590,No,F,17:30,20,4,Sun,Aug, 2016
"8295",FALSE,32,18,S4590,No,F,18:45,60,14,Sun,Aug, 2016
"8296",FALSE,32,18,S4590,No,F,19:15,20,2,Sun,Aug, 2016
"8297",FALSE,32,18,S4590,No,F,19:30,20,4,Sun,Aug, 2016
"8298",FALSE,32,18,S4590,No,F,20:30,20,4,Sun,Aug, 2016
"8299",FALSE,32,18,S4590,No,F,21:15,20,4,Sun,Aug, 2016
"8300",FALSE,32,18,S4590,No,F,21:30,20,4,Sun,Aug, 2016
"8301",FALSE,32,18,S4590,No,F,23:30,20,4,Sun,Aug, 2016
"8302",FALSE,35,21,S4590,No,L,15:45,67,14,Mon,Aug, 2016
"8303",FALSE,35,21,S4590,No,L,16:00,46,8,Mon,Aug, 2016
"8304",FALSE,35,21,S4590,No,L,16:15,34,9,Mon,Aug, 2016
"8305",FALSE,35,21,S4590,No,L,16:30,27,4,Mon,Aug, 2016
"8306",FALSE,35,21,S4590,No,L,16:45,26,3,Mon,Aug, 2016
"8307",FALSE,35,21,S4590,No,L,17:00,48,8,Mon,Aug, 2016
"8308",FALSE,35,21,S4590,No,L,17:15,57,10,Mon,Aug, 2016
"8309",FALSE,35,21,S4590,No,L,17:30,45,13,Mon,Aug, 2016
"8310",FALSE,35,21,S4590,No,L,17:45,37,9,Mon,Aug, 2016
"8311",FALSE,35,21,S4590,No,L,18:00,33,5,Mon,Aug, 2016
"8312",FALSE,35,21,S4590,No,L,18:30,40,8,Mon,Aug, 2016
"8313",FALSE,35,21,S4590,No,L,18:15,44,10,Mon,Aug, 2016
"8314",FALSE,35,21,S4590,No,L,18:45,48,7,Mon,Aug, 2016
"8315",FALSE,35,21,S4590,No,L,19:00,44,11,Mon,Aug, 2016
"8316",FALSE,35,21,S4590,No,L,19:15,34,7,Mon,Aug, 2016
"8317",FALSE,35,21,S4590,No,L,19:30,51,7,Mon,Aug, 2016
"8318",FALSE,35,21,S4590,No,L,19:45,25,6,Mon,Aug, 2016
"8319",FALSE,35,21,S4590,No,L,20:15,34,4,Mon,Aug, 2016
"8320",FALSE,35,21,S4590,No,L,20:30,35,3,Mon,Aug, 2016
"8321",FALSE,35,21,S4590,No,L,20:00,20,2,Mon,Aug, 2016
"8322",FALSE,35,21,S4590,No,L,20:45,20,4,Mon,Aug, 2016
"8323",FALSE,35,21,S4590,No,L,21:00,29,4,Mon,Aug, 2016
"8324",FALSE,35,21,S4590,No,L,23:15,20,4,Mon,Aug, 2016
"8347",FALSE,35,21,S4590,No,L,07:00,23,6,Mon,Aug, 2016
"8348",FALSE,35,21,S4590,No,L,07:15,20,4,Mon,Aug, 2016
"8349",FALSE,35,21,S4590,No,L,07:45,20,4,Mon,Aug, 2016
"8350",FALSE,35,21,S4590,No,L,08:30,20,4,Mon,Aug, 2016
"8351",FALSE,35,21,S4590,No,L,08:45,23,4,Mon,Aug, 2016
"8352",FALSE,35,21,S4590,No,L,09:00,23,3,Mon,Aug, 2016
"8353",FALSE,35,21,S4590,No,L,09:15,30,4,Mon,Aug, 2016
"8354",FALSE,35,21,S4590,No,L,09:45,40,3,Mon,Aug, 2016
"8355",FALSE,35,21,S4590,No,L,10:00,29,4,Mon,Aug, 2016
"8356",FALSE,35,21,S4590,No,L,10:15,35,5,Mon,Aug, 2016
"8357",FALSE,35,21,S4590,No,L,10:30,28,3,Mon,Aug, 2016
"8358",FALSE,35,21,S4590,No,L,10:45,30,5,Mon,Aug, 2016
"8359",FALSE,35,21,S4590,No,L,11:00,35,7,Mon,Aug, 2016
"8360",FALSE,35,21,S4590,No,L,11:15,30,8,Mon,Aug, 2016
"8361",FALSE,35,21,S4590,No,L,11:30,31,3,Mon,Aug, 2016
"8362",FALSE,35,21,S4590,No,L,11:45,40,7,Mon,Aug, 2016
"8363",FALSE,35,21,S4590,No,L,12:00,30,4,Mon,Aug, 2016
"8364",FALSE,35,21,S4590,No,L,12:15,42,9,Mon,Aug, 2016
"8365",FALSE,35,21,S4590,No,L,12:30,20,2,Mon,Aug, 2016
"8366",FALSE,35,21,S4590,No,L,12:45,20,2,Mon,Aug, 2016
"8367",FALSE,35,21,S4590,No,L,13:00,28,4,Mon,Aug, 2016
"8368",FALSE,35,21,S4590,No,L,13:15,42,9,Mon,Aug, 2016
"8369",FALSE,35,21,S4590,No,L,13:30,28,6,Mon,Aug, 2016
"8370",FALSE,35,21,S4590,No,L,13:45,33,4,Mon,Aug, 2016
"8371",FALSE,35,21,S4590,No,L,14:00,30,3,Mon,Aug, 2016
"8372",FALSE,35,21,S4590,No,L,14:15,31,4,Mon,Aug, 2016
"8373",FALSE,35,21,S4590,No,L,14:30,51,9,Mon,Aug, 2016
"8374",FALSE,35,21,S4590,No,L,14:45,56,8,Mon,Aug, 2016
"8375",FALSE,35,21,S4590,No,L,15:00,68,16,Mon,Aug, 2016
"8376",FALSE,35,21,S4590,No,L,15:15,101,20,Mon,Aug, 2016
"8377",FALSE,35,21,S4590,No,L,15:30,89,25,Mon,Aug, 2016
"8403",FALSE,36,23,S4590,No,L,07:00,30,5,Tue,Aug, 2016
"8404",FALSE,36,23,S4590,No,L,07:30,20,1,Tue,Aug, 2016
"8405",FALSE,36,23,S4590,No,L,07:15,35,6,Tue,Aug, 2016
"8406",FALSE,36,23,S4590,No,L,07:45,20,4,Tue,Aug, 2016
"8407",FALSE,36,23,S4590,No,L,08:00,20,4,Tue,Aug, 2016
"8408",FALSE,36,23,S4590,No,L,08:15,23,5,Tue,Aug, 2016
"8409",FALSE,36,23,S4590,No,L,08:45,20,3,Tue,Aug, 2016
"8410",FALSE,36,23,S4590,No,L,08:30,20,4,Tue,Aug, 2016
"8411",FALSE,36,23,S4590,No,L,09:30,20,4,Tue,Aug, 2016
"8412",FALSE,36,23,S4590,No,L,09:15,20,4,Tue,Aug, 2016
"8413",FALSE,36,23,S4590,No,L,10:00,52,9,Tue,Aug, 2016
"8414",FALSE,36,23,S4590,No,L,09:45,20,1,Tue,Aug, 2016
"8415",FALSE,36,23,S4590,No,L,10:15,20,3,Tue,Aug, 2016
"8416",FALSE,36,23,S4590,No,L,10:30,26,3,Tue,Aug, 2016
"8417",FALSE,36,23,S4590,No,L,10:45,35,5,Tue,Aug, 2016
"8418",FALSE,36,23,S4590,No,L,11:00,40,4,Tue,Aug, 2016
"8419",FALSE,36,23,S4590,No,L,11:15,26,3,Tue,Aug, 2016
"8420",FALSE,36,23,S4590,No,L,11:45,23,2,Tue,Aug, 2016
"8421",FALSE,36,23,S4590,No,L,11:30,25,3,Tue,Aug, 2016
"8422",FALSE,36,23,S4590,No,L,12:30,29,5,Tue,Aug, 2016
"8423",FALSE,36,23,S4590,No,L,12:00,25,4,Tue,Aug, 2016
"8424",FALSE,36,23,S4590,No,L,12:15,35,4,Tue,Aug, 2016
"8425",FALSE,36,23,S4590,No,L,12:45,20,3,Tue,Aug, 2016
"8426",FALSE,36,23,S4590,No,L,13:00,32,6,Tue,Aug, 2016
"8427",FALSE,36,23,S4590,No,L,13:15,20,4,Tue,Aug, 2016
"8428",FALSE,36,23,S4590,No,L,13:30,32,3,Tue,Aug, 2016
"8429",FALSE,36,23,S4590,No,L,14:00,31,5,Tue,Aug, 2016
"8430",FALSE,36,23,S4590,No,L,14:15,45,6,Tue,Aug, 2016
"8431",FALSE,36,23,S4590,No,L,13:45,35,6,Tue,Aug, 2016
"8432",FALSE,36,23,S4590,No,L,14:30,47,11,Tue,Aug, 2016
"8433",FALSE,36,23,S4590,No,L,14:45,31,6,Tue,Aug, 2016
"8434",FALSE,36,23,S4590,No,L,15:00,42,9,Tue,Aug, 2016
"8435",FALSE,36,23,S4590,No,L,15:15,119,24,Tue,Aug, 2016
"8436",FALSE,36,23,S4590,No,L,15:45,59,11,Tue,Aug, 2016
"8437",FALSE,36,23,S4590,No,L,15:30,91,28,Tue,Aug, 2016
"8438",FALSE,36,23,S4590,No,L,16:15,45,10,Tue,Aug, 2016
"8439",FALSE,36,23,S4590,No,L,16:30,23,6,Tue,Aug, 2016
"8440",FALSE,36,23,S4590,No,L,16:00,54,14,Tue,Aug, 2016
"8441",FALSE,36,23,S4590,No,L,17:15,36,10,Tue,Aug, 2016
"8442",FALSE,36,23,S4590,No,L,17:30,47,10,Tue,Aug, 2016
"8443",FALSE,36,23,S4590,No,L,16:45,32,4,Tue,Aug, 2016
"8444",FALSE,36,23,S4590,No,L,17:00,40,7,Tue,Aug, 2016
"8445",FALSE,36,23,S4590,No,L,18:00,55,11,Tue,Aug, 2016
"8446",FALSE,36,23,S4590,No,L,18:15,55,8,Tue,Aug, 2016
"8447",FALSE,36,23,S4590,No,L,18:30,60,15,Tue,Aug, 2016
"8448",FALSE,36,23,S4590,No,L,17:45,30,6,Tue,Aug, 2016
"8449",FALSE,36,23,S4590,No,L,19:00,43,11,Tue,Aug, 2016
"8450",FALSE,36,23,S4590,No,L,19:15,50,12,Tue,Aug, 2016
"8451",FALSE,36,23,S4590,No,L,19:30,26,2,Tue,Aug, 2016
"8452",FALSE,36,23,S4590,No,L,18:45,51,9,Tue,Aug, 2016
"8453",FALSE,36,23,S4590,No,L,20:30,31,7,Tue,Aug, 2016
"8454",FALSE,36,23,S4590,No,L,19:45,20,3,Tue,Aug, 2016
"8455",FALSE,36,23,S4590,No,L,20:00,31,3,Tue,Aug, 2016
"8456",FALSE,36,23,S4590,No,L,20:15,27,5,Tue,Aug, 2016
"8457",FALSE,36,23,S4590,No,L,21:30,20,4,Tue,Aug, 2016
"8458",FALSE,36,23,S4590,No,L,21:45,20,4,Tue,Aug, 2016
"8459",FALSE,36,23,S4590,No,L,20:45,23,3,Tue,Aug, 2016
"8460",FALSE,36,23,S4590,No,L,21:15,20,4,Tue,Aug, 2016
"8461",FALSE,36,23,S4590,No,L,22:15,20,3,Tue,Aug, 2016
"8462",FALSE,36,23,S4590,No,L,22:30,20,3,Tue,Aug, 2016
"8463",FALSE,36,23,S4590,No,L,23:00,20,4,Tue,Aug, 2016
"8489",FALSE,34,21,S4590,No,L,07:00,20,2,Wed,Aug, 2016
"8490",FALSE,34,21,S4590,No,L,07:15,27,3,Wed,Aug, 2016
"8491",FALSE,34,21,S4590,No,L,07:30,20,4,Wed,Aug, 2016
"8492",FALSE,34,21,S4590,No,L,07:45,20,4,Wed,Aug, 2016
"8493",FALSE,34,21,S4590,No,L,08:00,40,9,Wed,Aug, 2016
"8494",FALSE,34,21,S4590,No,L,08:15,40,9,Wed,Aug, 2016
"8495",FALSE,34,21,S4590,No,L,09:30,25,2,Wed,Aug, 2016
"8496",FALSE,34,21,S4590,No,L,09:45,23,3,Wed,Aug, 2016
"8497",FALSE,34,21,S4590,No,L,10:00,20,2,Wed,Aug, 2016
"8498",FALSE,34,21,S4590,No,L,10:30,35,4,Wed,Aug, 2016
"8499",FALSE,34,21,S4590,No,L,10:15,23,2,Wed,Aug, 2016
"8500",FALSE,34,21,S4590,No,L,08:30,20,4,Wed,Aug, 2016
"8501",FALSE,34,21,S4590,No,L,08:45,20,4,Wed,Aug, 2016
"8502",FALSE,34,21,S4590,No,L,09:00,20,4,Wed,Aug, 2016
"8503",FALSE,34,21,S4590,No,L,09:15,24,4,Wed,Aug, 2016
"8504",FALSE,34,21,S4590,No,L,11:00,40,11,Wed,Aug, 2016
"8505",FALSE,34,21,S4590,No,L,11:15,24,4,Wed,Aug, 2016
"8506",FALSE,34,21,S4590,No,L,11:30,28,5,Wed,Aug, 2016
"8507",FALSE,34,21,S4590,No,L,11:45,27,4,Wed,Aug, 2016
"8508",FALSE,34,21,S4590,No,L,12:00,33,5,Wed,Aug, 2016
"8509",FALSE,34,21,S4590,No,L,10:45,20,7,Wed,Aug, 2016
"8510",FALSE,34,21,S4590,No,L,12:15,29,5,Wed,Aug, 2016
"8511",FALSE,34,21,S4590,No,L,12:30,24,4,Wed,Aug, 2016
"8512",FALSE,34,21,S4590,No,L,12:45,45,7,Wed,Aug, 2016
"8513",FALSE,34,21,S4590,No,L,13:00,25,4,Wed,Aug, 2016
"8514",FALSE,34,21,S4590,No,L,13:15,51,9,Wed,Aug, 2016
"8515",FALSE,34,21,S4590,No,L,13:30,38,9,Wed,Aug, 2016
"8516",FALSE,34,21,S4590,No,L,15:15,112,23,Wed,Aug, 2016
"8517",FALSE,34,21,S4590,No,L,15:00,67,12,Wed,Aug, 2016
"8518",FALSE,34,21,S4590,No,L,13:45,46,8,Wed,Aug, 2016
"8519",FALSE,34,21,S4590,No,L,14:00,25,9,Wed,Aug, 2016
"8520",FALSE,34,21,S4590,No,L,14:15,27,5,Wed,Aug, 2016
"8521",FALSE,34,21,S4590,No,L,14:30,47,7,Wed,Aug, 2016
"8522",FALSE,34,21,S4590,No,L,14:45,44,9,Wed,Aug, 2016
"8523",FALSE,34,21,S4590,No,L,16:30,37,6,Wed,Aug, 2016
"8524",FALSE,34,21,S4590,No,L,16:45,42,7,Wed,Aug, 2016
"8525",FALSE,34,21,S4590,No,L,17:00,20,4,Wed,Aug, 2016
"8526",FALSE,34,21,S4590,No,L,15:30,68,20,Wed,Aug, 2016
"8527",FALSE,34,21,S4590,No,L,15:45,47,13,Wed,Aug, 2016
"8528",FALSE,34,21,S4590,No,L,16:00,49,12,Wed,Aug, 2016
"8529",FALSE,34,21,S4590,No,L,16:15,32,8,Wed,Aug, 2016
"8530",FALSE,34,21,S4590,No,L,18:30,56,13,Wed,Aug, 2016
"8531",FALSE,34,21,S4590,No,L,18:45,38,5,Wed,Aug, 2016
"8532",FALSE,34,21,S4590,No,L,19:00,55,9,Wed,Aug, 2016
"8533",FALSE,34,21,S4590,No,L,19:30,25,3,Wed,Aug, 2016
"8534",FALSE,34,21,S4590,No,L,19:15,29,8,Wed,Aug, 2016
"8535",FALSE,34,21,S4590,No,L,17:15,45,6,Wed,Aug, 2016
"8536",FALSE,34,21,S4590,No,L,17:30,47,11,Wed,Aug, 2016
"8537",FALSE,34,21,S4590,No,L,17:45,42,7,Wed,Aug, 2016
"8538",FALSE,34,21,S4590,No,L,18:00,35,9,Wed,Aug, 2016
"8539",FALSE,34,21,S4590,No,L,18:15,56,10,Wed,Aug, 2016
"8540",FALSE,34,21,S4590,No,L,19:45,20,4,Wed,Aug, 2016
"8541",FALSE,34,21,S4590,No,L,20:00,20,3,Wed,Aug, 2016
"8542",FALSE,34,21,S4590,No,L,20:15,20,1,Wed,Aug, 2016
"8543",FALSE,34,21,S4590,No,L,20:30,20,3,Wed,Aug, 2016
"8544",FALSE,34,21,S4590,No,L,20:45,20,3,Wed,Aug, 2016
"8545",FALSE,34,21,S4590,No,L,22:00,20,4,Wed,Aug, 2016
"8546",FALSE,34,21,S4590,No,L,22:15,20,4,Wed,Aug, 2016
"8547",FALSE,34,21,S4590,No,L,21:00,20,1,Wed,Aug, 2016
"8548",FALSE,34,21,S4590,No,L,21:15,20,2,Wed,Aug, 2016
"8549",FALSE,34,21,S4590,No,L,21:30,20,4,Wed,Aug, 2016
"8550",FALSE,34,21,S4590,No,L,23:45,20,3,Wed,Aug, 2016
"8551",FALSE,34,21,S4590,No,L,22:30,20,1,Wed,Aug, 2016
"8552",FALSE,34,21,S4590,No,L,23:15,20,4,Wed,Aug, 2016
"8576",FALSE,34,20,S4590,No,L,07:00,20,1,Thu,Aug, 2016
"8577",FALSE,34,20,S4590,No,L,07:15,24,4,Thu,Aug, 2016
"8578",FALSE,34,20,S4590,No,L,07:30,20,1,Thu,Aug, 2016
"8580",FALSE,34,20,S4590,No,L,08:45,27,3,Thu,Aug, 2016
"8581",FALSE,34,20,S4590,No,L,09:00,20,4,Thu,Aug, 2016
"8582",FALSE,34,20,S4590,No,L,09:15,20,3,Thu,Aug, 2016
"8583",FALSE,34,20,S4590,No,L,09:30,20,4,Thu,Aug, 2016
"8584",FALSE,34,20,S4590,No,L,09:45,23,4,Thu,Aug, 2016
"8585",FALSE,34,20,S4590,No,L,10:00,25,3,Thu,Aug, 2016
"8586",FALSE,34,20,S4590,No,L,10:15,32,4,Thu,Aug, 2016
"8587",FALSE,34,20,S4590,No,L,10:30,31,3,Thu,Aug, 2016
"8588",FALSE,34,20,S4590,No,L,10:45,24,4,Thu,Aug, 2016
"8589",FALSE,34,20,S4590,No,L,11:00,30,6,Thu,Aug, 2016
"8590",FALSE,34,20,S4590,No,L,11:15,26,4,Thu,Aug, 2016
"8591",FALSE,34,20,S4590,No,L,08:30,20,4,Thu,Aug, 2016
"8592",FALSE,34,20,S4590,No,L,12:00,35,5,Thu,Aug, 2016
"8593",FALSE,34,20,S4590,No,L,12:15,24,3,Thu,Aug, 2016
"8594",FALSE,34,20,S4590,No,L,12:30,23,4,Thu,Aug, 2016
"8595",FALSE,34,20,S4590,No,L,12:45,20,3,Thu,Aug, 2016
"8596",FALSE,34,20,S4590,No,L,13:00,20,4,Thu,Aug, 2016
"8597",FALSE,34,20,S4590,No,L,11:30,31,4,Thu,Aug, 2016
"8598",FALSE,34,20,S4590,No,L,11:45,28,5,Thu,Aug, 2016
"8599",FALSE,34,20,S4590,No,L,13:30,46,10,Thu,Aug, 2016
"8600",FALSE,34,20,S4590,No,L,13:45,38,5,Thu,Aug, 2016
"8601",FALSE,34,20,S4590,No,L,14:00,35,6,Thu,Aug, 2016
"8602",FALSE,34,20,S4590,No,L,14:15,34,7,Thu,Aug, 2016
"8603",FALSE,34,20,S4590,No,L,14:30,54,9,Thu,Aug, 2016
"8604",FALSE,34,20,S4590,No,L,14:45,42,9,Thu,Aug, 2016
"8605",FALSE,34,20,S4590,No,L,15:00,73,16,Thu,Aug, 2016
"8606",FALSE,34,20,S4590,No,L,13:15,37,5,Thu,Aug, 2016
"8607",FALSE,34,20,S4590,No,L,15:30,79,21,Thu,Aug, 2016
"8608",FALSE,34,20,S4590,No,L,15:45,41,9,Thu,Aug, 2016
"8609",FALSE,34,20,S4590,No,L,16:00,40,11,Thu,Aug, 2016
"8610",FALSE,34,20,S4590,No,L,15:15,93,21,Thu,Aug, 2016
"8611",FALSE,34,20,S4590,No,L,16:45,38,9,Thu,Aug, 2016
"8612",FALSE,34,20,S4590,No,L,17:00,42,6,Thu,Aug, 2016
"8613",FALSE,34,20,S4590,No,L,16:15,41,5,Thu,Aug, 2016
"8614",FALSE,34,20,S4590,No,L,16:30,40,6,Thu,Aug, 2016
"8615",FALSE,34,20,S4590,No,L,17:45,64,14,Thu,Aug, 2016
"8616",FALSE,34,20,S4590,No,L,18:00,23,8,Thu,Aug, 2016
"8617",FALSE,34,20,S4590,No,L,18:15,64,12,Thu,Aug, 2016
"8618",FALSE,34,20,S4590,No,L,18:30,41,12,Thu,Aug, 2016
"8619",FALSE,34,20,S4590,No,L,18:45,40,7,Thu,Aug, 2016
"8620",FALSE,34,20,S4590,No,L,17:15,40,9,Thu,Aug, 2016
"8621",FALSE,34,20,S4590,No,L,17:30,39,8,Thu,Aug, 2016
"8622",FALSE,34,20,S4590,No,L,19:00,36,7,Thu,Aug, 2016
"8623",FALSE,34,20,S4590,No,L,19:15,37,5,Thu,Aug, 2016
"8624",FALSE,34,20,S4590,No,L,19:30,30,5,Thu,Aug, 2016
"8625",FALSE,34,20,S4590,No,L,19:45,27,4,Thu,Aug, 2016
"8626",FALSE,34,20,S4590,No,L,20:00,39,7,Thu,Aug, 2016
"8627",FALSE,34,20,S4590,No,L,20:15,20,1,Thu,Aug, 2016
"8628",FALSE,34,20,S4590,No,L,20:30,32,4,Thu,Aug, 2016
"8629",FALSE,34,20,S4590,No,L,20:45,24,2,Thu,Aug, 2016
"8630",FALSE,34,20,S4590,No,L,21:00,24,4,Thu,Aug, 2016
"8631",FALSE,34,20,S4590,No,L,21:15,20,1,Thu,Aug, 2016
"8632",FALSE,34,20,S4590,No,L,22:00,20,4,Thu,Aug, 2016
"8633",FALSE,34,20,S4590,No,L,23:15,20,4,Thu,Aug, 2016
"8640",FALSE,33,21,S4590,No,V,07:00,20,4,Fri,Aug, 2016
"8641",FALSE,33,21,S4590,No,V,07:30,20,4,Fri,Aug, 2016
